,User_Id,Place_Id,Place_Ratings
20995,9820,810,5.0
20996,9821,810,5.0
20997,9822,810,5.0
20998,9823,810,5.0
20999,9824,810,5.0
21000,9825,810,4.0
21001,9826,810,5.0
21002,9799,812,4.0
21003,9827,812,5.0
21004,9828,812,5.0
21005,9829,812,5.0
21006,9830,812,5.0
21007,9831,812,5.0
21008,5850,812,5.0
21009,9832,812,4.0
21010,9833,812,5.0
21011,9834,812,5.0
21012,9835,812,4.0
21013,9836,812,5.0
21014,8140,812,5.0
21015,9837,812,4.0
21016,9838,812,5.0
21017,9839,812,5.0
21018,9840,812,4.0
21019,9841,812,4.0
21020,6096,812,5.0
21021,9842,812,4.0
21022,9843,812,4.0
21023,4869,812,5.0
21024,9844,812,3.0
21025,9845,812,5.0
21026,9846,812,4.0
21027,9847,812,5.0
21028,9848,812,5.0
21029,9849,812,4.0
21030,9850,812,4.0
21031,9851,812,5.0
21032,9852,813,5.0
21033,5494,813,5.0
21034,1765,813,5.0
21035,5947,813,5.0
21036,9853,813,4.0
21037,9837,813,4.0
21038,9854,813,4.0
21039,9855,813,5.0
21040,335,813,5.0
21041,3177,813,5.0
21042,9856,813,4.0
21043,9857,813,5.0
21044,9858,813,4.0
21045,9859,813,5.0
21046,9860,813,5.0
21047,9861,813,4.0
21048,9862,813,5.0
21049,9863,813,4.0
21050,9717,813,5.0
21051,9864,813,5.0
21052,9865,814,4.0
21053,9866,814,4.0
21054,9867,814,5.0
21055,9868,814,4.0
21056,9869,814,4.0
21057,9870,814,4.0
21058,9871,814,5.0
21059,9872,814,5.0
21060,9873,814,5.0
21061,9874,814,5.0
21062,9875,814,5.0
21063,9876,814,4.0
21064,9877,814,4.0
21065,9878,814,1.0
21066,9879,814,5.0
21067,9880,814,5.0
21068,8279,814,5.0
21069,9881,814,4.0
21070,9882,814,4.0
21071,9883,814,4.0
21072,9884,814,3.0
21073,9885,814,5.0
21074,9010,814,4.0
21075,9886,814,5.0
21076,9887,814,4.0
21077,9888,814,4.0
21078,9889,814,4.0
21079,9890,814,5.0
21080,538,814,5.0
21081,9891,814,4.0
21082,9892,815,5.0
21083,5304,815,5.0
21084,9893,815,5.0
21085,9894,815,5.0
21086,9895,815,5.0
21087,9896,815,5.0
21088,9897,815,5.0
21089,9898,815,5.0
21090,9899,815,5.0
21091,9900,815,5.0
21092,9901,815,5.0
21093,9902,815,5.0
21094,9903,815,4.0
21095,9904,815,5.0
21096,4851,815,5.0
21097,9905,815,5.0
21098,9906,815,5.0
21099,9907,815,5.0
21100,9908,815,5.0
21101,9909,815,5.0
21102,685,816,4.0
21103,9910,816,5.0
21104,9911,816,4.0
21105,9912,816,5.0
21106,9913,816,5.0
21107,9914,816,5.0
21108,9915,816,5.0
21109,2323,816,4.0
21110,9916,816,5.0
21111,9917,816,5.0
21112,9918,816,5.0
21113,9919,816,5.0
21114,9920,816,5.0
21115,9921,816,5.0
21116,3213,816,5.0
21117,9922,816,5.0
21118,9923,816,2.0
21119,9924,816,5.0
21120,4440,816,5.0
21121,9925,816,4.0
21122,9926,817,5.0
21123,9927,817,5.0
21124,9928,817,5.0
21125,9929,817,3.0
21126,9930,817,5.0
21127,6336,817,5.0
21128,9931,817,4.0
21129,9932,817,5.0
21130,9933,817,4.0
21131,9934,817,5.0
21132,9935,817,5.0
21133,9936,817,5.0
21134,9937,817,4.0
21135,9938,817,5.0
21136,8133,817,5.0
21137,4851,817,5.0
21138,9939,817,5.0
21139,9940,817,5.0
21140,9941,817,5.0
21141,9942,817,1.0
21142,9943,818,5.0
21143,4244,818,5.0
21144,3023,818,5.0
21145,9944,818,3.0
21146,9945,818,4.0
21147,9946,818,5.0
21148,9947,818,5.0
21149,9948,818,5.0
21150,9949,818,5.0
21151,9950,818,5.0
21152,9951,818,5.0
21153,474,818,5.0
21154,9952,818,5.0
21155,9834,818,5.0
21156,9953,818,5.0
21157,3021,818,4.0
21158,9954,818,5.0
21159,9955,818,4.0
21160,9956,818,1.0
21161,9957,818,5.0
21162,9958,818,5.0
21163,4851,818,5.0
21164,9959,818,5.0
21165,9960,818,5.0
21166,9927,818,5.0
21167,1391,818,5.0
21168,9961,818,4.0
21169,9962,818,5.0
21170,3027,818,3.0
21171,9963,818,5.0
21172,9964,819,5.0
21173,9965,819,5.0
21174,9966,819,5.0
21175,9967,819,4.0
21176,1133,819,5.0
21177,9968,819,5.0
21178,9920,819,5.0
21179,9969,819,5.0
21180,9970,819,5.0
21181,9971,819,5.0
21182,1141,819,5.0
21183,9972,819,5.0
21184,9973,819,5.0
21185,9974,819,5.0
21186,9833,819,5.0
21187,9975,819,4.0
21188,9976,819,5.0
21189,9977,819,5.0
21190,9978,819,5.0
21191,9979,819,5.0
21192,9980,819,4.0
21193,6336,819,5.0
21194,9981,819,5.0
21195,9982,819,5.0
21196,9983,819,5.0
21197,9984,819,5.0
21198,9985,819,5.0
21199,9986,819,5.0
21200,9987,819,5.0
21201,9988,819,4.0
21202,9989,820,5.0
21203,9990,820,4.0
21204,9991,820,5.0
21205,8227,820,5.0
21206,9992,820,5.0
21207,9993,820,5.0
21208,9951,820,5.0
21209,9994,820,5.0
21210,9995,820,5.0
21211,9996,820,4.0
21212,9997,820,5.0
21213,9998,820,5.0
21214,9999,820,2.0
21215,2678,820,5.0
21216,1142,820,4.0
21217,10000,820,5.0
21218,10001,820,3.0
21219,10002,820,5.0
21220,10003,820,5.0
21221,10004,820,5.0
21222,10005,820,5.0
21223,10006,820,5.0
21224,10007,820,5.0
21225,10008,820,5.0
21226,10009,820,3.0
21227,10010,820,4.0
21228,10011,820,5.0
21229,8140,820,5.0
21230,10012,820,5.0
21231,10013,820,5.0
21232,10014,821,5.0
21233,10015,821,5.0
21234,10016,821,5.0
21235,10017,821,4.0
21236,10018,821,2.0
21237,10019,821,5.0
21238,10020,821,5.0
21239,10021,821,5.0
21240,10022,821,5.0
21241,10023,821,5.0
21242,10024,821,5.0
21243,10025,821,5.0
21244,10026,821,5.0
21245,9860,821,4.0
21246,10027,821,5.0
21247,10028,821,4.0
21248,10029,821,3.0
21249,10030,821,5.0
21250,10031,821,5.0
21251,10032,821,5.0
21252,10033,821,4.0
21253,10034,821,5.0
21254,10035,821,5.0
21255,10036,821,4.0
21256,10037,821,5.0
21257,10038,821,5.0
21258,10039,821,5.0
21259,10040,821,5.0
21260,3860,821,4.0
21261,10041,821,5.0
21262,10042,822,5.0
21263,3944,822,3.0
21264,10043,822,3.0
21265,10044,822,5.0
21266,10045,822,4.0
21267,10046,822,4.0
21268,10047,822,3.0
21269,10048,822,4.0
21270,5349,822,5.0
21271,10049,822,5.0
21272,10002,822,5.0
21273,5058,822,5.0
21274,10050,822,5.0
21275,10051,822,4.0
21276,10052,822,5.0
21277,10053,822,5.0
21278,9880,822,5.0
21279,10054,823,5.0
21280,10055,823,5.0
21281,9246,823,5.0
21282,10056,823,5.0
21283,4849,823,5.0
21284,10057,823,3.0
21285,10058,823,5.0
21286,5154,823,5.0
21287,10059,823,5.0
21288,10060,823,5.0
21289,10061,823,5.0
21290,6336,823,5.0
21291,10062,823,4.0
21292,10063,823,4.0
21293,10064,823,5.0
21294,10065,823,5.0
21295,10066,823,5.0
21296,1116,823,5.0
21297,10067,823,5.0
21298,9951,823,5.0
21299,10068,824,5.0
21300,5938,824,5.0
21301,10069,824,5.0
21302,10070,824,5.0
21303,7176,824,3.0
21304,10071,824,4.0
21305,10072,824,5.0
21306,10073,824,4.0
21307,10074,824,3.0
21308,10075,824,1.0
21309,10076,824,1.0
21310,10077,824,1.0
21311,10078,824,1.0
21312,10079,824,4.0
21313,10080,824,3.0
21314,10081,824,5.0
21315,10082,824,4.0
21316,10083,824,3.0
21317,10084,824,1.0
21318,10085,824,3.0
21319,10086,824,4.0
21320,10087,824,4.0
21321,10088,824,1.0
21322,10089,824,5.0
21323,10090,824,4.0
21324,10091,824,5.0
21325,10092,824,5.0
21326,10093,824,5.0
21327,10094,824,5.0
21328,10095,824,5.0
21329,10096,825,5.0
21330,9870,825,5.0
21331,10097,825,5.0
21332,3610,825,5.0
21333,10098,825,5.0
21334,10099,825,5.0
21335,10100,825,5.0
21336,10101,825,3.0
21337,9987,825,5.0
21338,10102,825,5.0
21339,10103,825,3.0
21340,10104,825,4.0
21341,10105,825,4.0
21342,10106,825,5.0
21343,10107,825,5.0
21344,10108,825,5.0
21345,10109,825,5.0
21346,10110,825,5.0
21347,10111,825,5.0
21348,10112,825,5.0
21349,10113,826,4.0
21350,10114,826,5.0
21351,10115,826,5.0
21352,10116,826,5.0
21353,9991,826,5.0
21354,5544,826,5.0
21355,10117,826,5.0
21356,10118,826,5.0
21357,4851,826,5.0
21358,10119,826,5.0
21359,10120,826,5.0
21360,1381,826,4.0
21361,10121,826,3.0
21362,10122,826,5.0
21363,10123,826,4.0
21364,10124,826,5.0
21365,10125,826,5.0
21366,10126,826,5.0
21367,10127,826,5.0
21368,10128,826,5.0
21369,10129,827,5.0
21370,10130,827,5.0
21371,10131,827,4.0
21372,10132,827,5.0
21373,10133,827,5.0
21374,10134,827,3.0
21375,10135,827,5.0
21376,10136,827,5.0
21377,5850,827,5.0
21378,10137,827,5.0
21379,10116,827,5.0
21380,10138,827,5.0
21381,10139,827,5.0
21382,10140,827,4.0
21383,10141,827,5.0
21384,788,827,4.0
21385,10142,827,5.0
21386,10143,827,5.0
21387,9833,827,5.0
21388,10144,827,5.0
21389,368,828,5.0
21390,10116,828,5.0
21391,3944,828,5.0
21392,10122,828,5.0
21393,10145,828,5.0
21394,10146,828,5.0
21395,10147,828,5.0
21396,10148,828,5.0
21397,10149,828,5.0
21398,10150,828,5.0
21399,10151,828,5.0
21400,9938,828,5.0
21401,9893,828,5.0
21402,10152,828,5.0
21403,10153,828,5.0
21404,3027,828,5.0
21405,10154,828,5.0
21406,4844,828,5.0
21407,10155,828,5.0
21408,10156,828,5.0
21409,10157,828,4.0
21410,10158,828,5.0
21411,4904,828,5.0
21412,10159,828,5.0
21413,10160,828,5.0
21414,10161,828,5.0
21415,10162,828,5.0
21416,10163,828,5.0
21417,10164,828,5.0
21418,10016,828,5.0
21419,9985,829,5.0
21420,10165,829,5.0
21421,3263,829,5.0
21422,5436,829,3.0
21423,10166,829,5.0
21424,10167,829,5.0
21425,10168,829,5.0
21426,10169,829,4.0
21427,10170,829,4.0
21428,10171,829,5.0
21429,10172,829,5.0
21430,10173,829,4.0
21431,10174,829,5.0
21432,10175,829,5.0
21433,10176,829,5.0
21434,10177,829,5.0
21435,10178,829,5.0
21436,10179,829,5.0
21437,10180,829,5.0
21438,10181,829,5.0
21439,9965,830,5.0
21440,9926,830,5.0
21441,10182,830,5.0
21442,10183,830,4.0
21443,10184,830,4.0
21444,10185,830,5.0
21445,10186,830,5.0
21446,10187,830,5.0
21447,10188,830,5.0
21448,10189,830,5.0
21449,10190,830,5.0
21450,9799,830,4.0
21451,10149,830,5.0
21452,10191,830,5.0
21453,10192,830,5.0
21454,10193,830,5.0
21455,10194,830,5.0
21456,10195,830,5.0
21457,10196,830,5.0
21458,10197,830,5.0
21459,10198,830,5.0
21460,10199,830,5.0
21461,10200,830,5.0
21462,10201,830,5.0
21463,10202,830,5.0
21464,10203,830,5.0
21465,10204,830,5.0
21466,10205,830,5.0
21467,10206,830,5.0
21468,10207,830,5.0
21469,10144,831,5.0
21470,4851,831,5.0
21471,4844,831,5.0
21472,10208,831,5.0
21473,10209,831,4.0
21474,10210,831,4.0
21475,10211,831,4.0
21476,10212,831,4.0
21477,10213,831,5.0
21478,10214,831,5.0
21479,10215,831,4.0
21480,10216,831,4.0
21481,10217,831,4.0
21482,701,831,4.0
21483,10218,831,4.0
21484,10219,831,5.0
21485,10220,831,5.0
21486,10221,831,5.0
21487,10222,831,5.0
21488,10223,831,5.0
21489,10224,831,5.0
21490,10225,831,5.0
21491,5721,831,4.0
21492,10226,831,5.0
21493,10227,831,5.0
21494,10079,831,5.0
21495,10228,831,4.0
21496,10229,831,4.0
21497,10230,831,5.0
21498,10231,831,3.0
21499,4264,832,5.0
21500,10232,832,4.0
21501,10233,832,4.0
21502,10234,832,5.0
21503,10235,832,5.0
21504,10236,832,5.0
21505,9894,832,5.0
21506,2920,832,4.0
21507,10237,832,5.0
21508,10238,832,5.0
21509,10239,832,5.0
21510,10240,832,5.0
21511,10213,832,4.0
21512,10241,832,4.0
21513,10242,832,5.0
21514,10243,832,5.0
21515,10244,832,5.0
21516,10245,832,4.0
21517,10246,832,5.0
21518,10247,832,5.0
21519,10248,832,5.0
21520,10249,832,5.0
21521,10250,832,5.0
21522,10251,832,5.0
21523,10252,832,5.0
21524,10253,832,3.0
21525,10254,832,4.0
21526,10255,832,4.0
21527,10256,832,5.0
21528,10257,832,5.0
21529,10258,833,4.0
21530,10259,833,4.0
21531,10156,833,5.0
21532,10260,833,4.0
21533,10224,833,5.0
21534,10261,833,5.0
21535,10262,833,4.0
21536,10263,833,5.0
21537,10264,833,5.0
21538,10265,833,4.0
21539,10266,833,5.0
21540,10267,833,5.0
21541,10268,833,5.0
21542,10269,833,5.0
21543,10227,833,5.0
21544,10270,833,5.0
21545,10271,833,3.0
21546,10272,833,4.0
21547,10273,833,3.0
21548,10274,833,5.0
21549,10275,833,5.0
21550,10276,833,5.0
21551,10277,833,5.0
21552,10278,833,5.0
21553,10279,833,5.0
21554,10280,833,5.0
21555,10281,833,5.0
21556,10282,833,5.0
21557,10283,833,5.0
21558,10284,833,5.0
21559,5304,834,5.0
21560,10285,834,5.0
21561,10286,834,4.0
21562,10287,834,5.0
21563,10288,834,5.0
21564,10289,834,4.0
21565,10290,834,1.0
21566,10291,834,5.0
21567,10292,834,5.0
21568,10013,834,5.0
21569,10293,834,5.0
21570,10294,834,4.0
21571,10295,834,5.0
21572,10122,834,5.0
21573,10296,834,4.0
21574,10297,834,5.0
21575,10298,834,4.0
21576,10299,834,5.0
21577,10300,834,4.0
21578,10301,834,5.0
21579,9926,835,5.0
21580,10302,835,5.0
21581,2725,835,5.0
21582,10149,835,5.0
21583,10303,835,5.0
21584,10304,835,4.0
21585,10305,835,5.0
21586,10306,835,4.0
21587,10307,835,5.0
21588,10286,835,4.0
21589,10308,835,3.0
21590,10309,835,5.0
21591,10310,835,5.0
21592,10311,835,5.0
21593,10312,835,5.0
21594,9909,835,5.0
21595,10313,835,5.0
21596,10314,835,5.0
21597,10249,835,5.0
21598,10315,835,4.0
21599,10316,835,5.0
21600,10317,835,5.0
21601,10318,835,5.0
21602,10319,835,1.0
21603,10320,835,5.0
21604,10321,835,5.0
21605,3179,835,5.0
21606,10322,835,5.0
21607,10323,835,5.0
21608,10324,835,4.0
21609,10097,836,5.0
21610,10325,836,5.0
21611,10326,836,5.0
21612,10327,836,5.0
21613,10328,836,3.0
21614,10329,836,5.0
21615,10330,836,5.0
21616,10331,836,5.0
21617,10332,836,5.0
21618,10333,836,5.0
21619,10334,836,5.0
21620,10335,836,4.0
21621,10336,836,4.0
21622,10337,836,5.0
21623,10111,836,5.0
21624,10338,836,5.0
21625,10339,836,5.0
21626,10340,836,4.0
21627,10341,836,5.0
21628,10342,836,5.0
21629,10343,837,4.0
21630,10344,837,4.0
21631,10345,837,4.0
21632,9979,837,4.0
21633,10346,837,1.0
21634,10347,837,5.0
21635,10348,837,5.0
21636,10349,837,4.0
21637,10350,837,5.0
21638,10351,837,5.0
21639,10352,837,5.0
21640,10353,837,5.0
21641,10354,837,5.0
21642,10355,837,4.0
21643,10356,837,5.0
21644,10357,837,4.0
21645,10358,837,5.0
21646,10359,837,5.0
21647,10360,837,4.0
21648,10361,837,4.0
21649,2678,838,5.0
21650,10362,838,4.0
21651,10363,838,5.0
21652,10364,838,5.0
21653,2640,838,4.0
21654,10365,838,5.0
21655,10366,838,5.0
21656,10367,838,5.0
21657,10368,838,5.0
21658,10369,838,4.0
21659,10370,838,5.0
21660,10371,838,3.0
21661,10372,838,5.0
21662,10373,838,5.0
21663,10374,838,4.0
21664,9988,838,3.0
21665,10375,838,5.0
21666,10376,838,5.0
21667,10377,838,5.0
21668,10378,838,5.0
21669,10379,839,5.0
21670,5266,839,5.0
21671,4256,839,5.0
21672,10380,839,5.0
21673,10381,839,5.0
21674,10382,839,5.0
21675,3338,839,5.0
21676,9580,839,5.0
21677,10383,839,4.0
21678,4877,839,5.0
21679,10384,839,5.0
21680,10385,839,5.0
21681,2598,839,5.0
21682,10386,839,4.0
21683,10387,839,5.0
21684,10388,840,3.0
21685,10389,840,5.0
21686,10390,840,5.0
21687,10391,840,5.0
21688,10392,840,4.0
21689,10393,840,5.0
21690,10394,840,5.0
21691,10395,840,4.0
21692,10396,840,5.0
21693,10397,840,4.0
21694,10398,840,5.0
21695,10399,840,5.0
21696,10400,840,5.0
21697,10401,840,3.0
21698,10402,840,5.0
21699,10403,840,3.0
21700,10404,840,4.0
21701,10405,840,4.0
21702,10406,840,4.0
21703,10407,840,3.0
21704,10408,841,5.0
21705,10409,841,4.0
21706,10410,841,4.0
21707,10327,841,5.0
21708,10411,841,4.0
21709,10412,841,5.0
21710,10413,841,5.0
21711,10414,841,4.0
21712,10415,841,5.0
21713,10416,841,4.0
21714,10417,841,3.0
21715,10418,841,3.0
21716,10419,841,4.0
21717,10420,841,3.0
21718,10421,841,3.0
21719,10422,841,4.0
21720,5150,841,3.0
21721,10423,841,4.0
21722,10424,841,3.0
21723,10425,841,5.0
21724,10426,842,5.0
21725,10427,842,3.0
21726,10428,842,5.0
21727,10429,842,5.0
21728,10430,842,5.0
21729,10431,842,5.0
21730,10432,842,5.0
21731,10433,842,5.0
21732,5701,842,4.0
21733,10434,842,4.0
21734,10435,842,5.0
21735,5341,842,5.0
21736,10436,842,5.0
21737,10365,842,5.0
21738,10437,842,5.0
21739,10438,842,4.0
21740,10086,842,4.0
21741,9909,842,4.0
21742,10439,842,5.0
21743,5115,843,5.0
21744,10440,843,1.0
21745,10441,843,5.0
21746,10442,843,5.0
21747,10443,843,1.0
21748,10444,843,5.0
21749,10445,843,3.0
21750,10446,843,4.0
21751,10447,843,4.0
21752,10448,843,4.0
21753,10449,843,4.0
21754,10450,843,4.0
21755,10451,843,
21756,10452,843,5.0
21757,10453,843,5.0
21758,10454,843,5.0
21759,10455,843,5.0
21760,10072,843,5.0
21761,10456,843,5.0
21762,10457,843,4.0
21763,10458,844,5.0
21764,10086,844,4.0
21765,10459,844,4.0
21766,10460,844,5.0
21767,6497,844,4.0
21768,10461,844,5.0
21769,10462,844,5.0
21770,10463,844,4.0
21771,1381,844,2.0
21772,10464,844,5.0
21773,10465,844,5.0
21774,10466,844,5.0
21775,10467,844,5.0
21776,10468,844,1.0
21777,10469,844,4.0
21778,10470,844,4.0
21779,10471,844,5.0
21780,10472,844,5.0
21781,10473,844,5.0
21782,10474,844,4.0
21783,10475,845,5.0
21784,10476,845,3.0
21785,10477,845,5.0
21786,10478,845,5.0
21787,10479,845,5.0
21788,10480,845,5.0
21789,10481,845,5.0
21790,10482,845,2.0
21791,10483,845,3.0
21792,10484,845,5.0
21793,10485,845,3.0
21794,10486,845,4.0
21795,10487,845,4.0
21796,10488,845,1.0
21797,10489,845,4.0
21798,10490,845,5.0
21799,10491,845,5.0
21800,10492,845,5.0
21801,10493,845,5.0
21802,10494,845,4.0
21803,9998,846,5.0
21804,6330,846,5.0
21805,10495,846,5.0
21806,10496,846,5.0
21807,10497,846,4.0
21808,10498,846,5.0
21809,10499,846,5.0
21810,10500,846,5.0
21811,9932,846,4.0
21812,10501,846,5.0
21813,10329,846,5.0
21814,10502,846,2.0
21815,10503,846,5.0
21816,10504,846,5.0
21817,10505,846,4.0
21818,10506,846,5.0
21819,10507,846,5.0
21820,10508,846,5.0
21821,10509,846,3.0
21822,10510,846,3.0
21823,10511,847,5.0
21824,9998,847,5.0
21825,10512,847,5.0
21826,10020,847,5.0
21827,558,847,5.0
21828,10513,847,5.0
21829,10514,847,5.0
21830,10515,847,5.0
21831,10516,847,5.0
21832,10517,847,5.0
21833,10518,847,4.0
21834,10519,847,2.0
21835,10520,847,5.0
21836,10521,847,4.0
21837,10522,847,5.0
21838,10523,847,5.0
21839,6396,847,5.0
21840,10524,847,5.0
21841,10525,847,5.0
21842,9799,848,4.0
21843,10526,848,4.0
21844,10527,848,5.0
21845,5121,848,4.0
21846,10528,848,3.0
21847,10529,848,5.0
21848,10530,848,2.0
21849,10365,848,5.0
21850,10531,848,4.0
21851,10430,848,5.0
21852,10532,848,5.0
21853,10533,848,3.0
21854,10534,848,3.0
21855,10535,848,5.0
21856,10536,848,4.0
21857,10537,848,5.0
21858,5317,848,4.0
21859,10538,848,5.0
21860,10539,848,4.0
21861,10540,848,3.0
21862,10079,849,5.0
21863,10541,849,5.0
21864,10542,849,4.0
21865,10543,849,5.0
21866,10544,849,3.0
21867,10545,849,4.0
21868,10546,849,5.0
21869,10547,849,3.0
21870,10548,849,5.0
21871,10549,849,4.0
21872,10550,849,5.0
21873,10551,849,4.0
21874,10552,849,5.0
21875,10553,849,4.0
21876,10554,849,5.0
21877,10555,849,4.0
21878,10556,849,5.0
21879,10557,849,2.0
21880,10558,849,4.0
21881,10559,849,5.0
21882,10560,851,5.0
21883,10561,851,5.0
21884,10562,851,5.0
21885,10563,851,5.0
21886,10564,851,5.0
21887,8142,851,5.0
21888,10147,851,5.0
21889,10565,851,5.0
21890,2678,851,5.0
21891,10566,851,1.0
21892,10567,851,5.0
21893,10568,851,5.0
21894,10569,851,5.0
21895,10570,851,5.0
21896,10571,851,5.0
21897,10572,851,5.0
21898,10573,851,5.0
21899,10574,851,5.0
21900,10304,851,5.0
21901,10575,851,5.0
21902,9988,852,4.0
21903,10576,852,5.0
21904,8227,852,5.0
21905,10577,852,1.0
21906,2476,852,3.0
21907,10578,852,4.0
21908,10565,852,5.0
21909,10579,852,5.0
21910,10580,852,5.0
21911,10581,852,5.0
21912,10582,852,3.0
21913,10304,852,4.0
21914,10583,852,5.0
21915,9871,852,5.0
21916,10584,852,2.0
21917,10585,852,5.0
21918,10586,852,5.0
21919,10587,852,5.0
21920,10588,852,5.0
21921,10589,852,4.0
21922,10590,853,3.0
21923,10591,853,3.0
21924,10305,853,5.0
21925,10592,853,1.0
21926,10593,853,1.0
21927,2704,853,4.0
21928,10594,853,4.0
21929,10595,853,4.0
21930,10596,853,4.0
21931,10597,853,4.0
21932,10328,853,3.0
21933,10598,853,3.0
21934,10599,853,5.0
21935,10600,853,5.0
21936,10601,853,1.0
21937,10602,853,4.0
21938,10603,853,4.0
21939,10604,853,4.0
21940,10605,853,1.0
21941,10606,853,4.0
21942,1702,855,4.0
21943,10116,855,4.0
21944,10607,855,5.0
21945,10608,855,5.0
21946,10515,855,5.0
21947,558,855,5.0
21948,3177,855,5.0
21949,10609,855,5.0
21950,1752,855,5.0
21951,2042,855,4.0
21952,10147,855,5.0
21953,10610,855,5.0
21954,5197,855,3.0
21955,10611,855,4.0
21956,10612,855,5.0
21957,9901,855,5.0
21958,10613,855,5.0
21959,10614,855,5.0
21960,10615,855,5.0
21961,10616,855,5.0
21962,3889,856,1.0
21963,10147,856,5.0
21964,10617,856,5.0
21965,10618,856,5.0
21966,9943,856,5.0
21967,10561,856,5.0
21968,1795,856,5.0
21969,10619,856,5.0
21970,10620,856,5.0
21971,10621,856,5.0
21972,10622,856,5.0
21973,10623,856,4.0
21974,10624,856,5.0
21975,10625,856,5.0
21976,10626,856,5.0
21977,10627,856,4.0
21978,10628,856,5.0
21979,10629,856,5.0
21980,10630,856,2.0
21981,5815,856,5.0
21982,10412,857,4.0
21983,1151,857,5.0
21984,10631,857,5.0
21985,10632,857,5.0
21986,10633,857,5.0
21987,10634,857,4.0
21988,10635,857,5.0
21989,8227,857,3.0
21990,10636,857,2.0
21991,10637,857,5.0
21992,10638,857,3.0
21993,7317,857,5.0
21994,10639,857,4.0
21995,10640,857,5.0
21996,10641,857,5.0
21997,10642,857,5.0
21998,10643,857,4.0
21999,10644,857,5.0
22000,10645,857,5.0
22001,10590,858,4.0
22002,10646,858,4.0
22003,10147,858,4.0
22004,10647,858,1.0
22005,10648,858,5.0
22006,10649,858,5.0
22007,9901,858,5.0
22008,10650,858,4.0
22009,10651,858,2.0
22010,10652,858,4.0
22011,10653,858,3.0
22012,10654,858,3.0
22013,10655,858,5.0
22014,10656,858,5.0
22015,10657,858,3.0
22016,10658,858,5.0
22017,10659,858,5.0
22018,5151,858,4.0
22019,10660,858,5.0
22020,10661,858,3.0
22021,10662,860,4.0
22022,10663,860,5.0
22023,10664,860,5.0
22024,10665,860,5.0
22025,10666,860,5.0
22026,10619,860,4.0
22027,9951,860,5.0
22028,9978,860,5.0
22029,10667,860,5.0
22030,10668,860,5.0
22031,10669,860,4.0
22032,10670,860,5.0
22033,9988,860,5.0
22034,10539,860,4.0
22035,10188,860,5.0
22036,10671,860,5.0
22037,10672,860,1.0
22038,10673,860,5.0
22039,10674,860,5.0
22040,10675,861,5.0
22041,9920,861,5.0
22042,10676,861,4.0
22043,10677,861,4.0
22044,10561,861,5.0
22045,10678,861,5.0
22046,10679,861,4.0
22047,10680,861,5.0
22048,10681,861,4.0
22049,10682,861,3.0
22050,5349,861,5.0
22051,1151,861,5.0
22052,10683,861,5.0
22053,4930,861,4.0
22054,10684,861,5.0
22055,10685,861,4.0
22056,10686,861,4.0
22057,10687,861,5.0
22058,10688,861,4.0
22059,10689,861,5.0
22060,10690,862,5.0
22061,10691,862,5.0
22062,10692,862,5.0
22063,10693,862,4.0
22064,10694,862,5.0
22065,10695,862,3.0
22066,10696,862,3.0
22067,10697,862,5.0
22068,10698,862,5.0
22069,10699,862,5.0
22070,10700,862,4.0
22071,10701,862,5.0
22072,10702,862,4.0
22073,10703,862,5.0
22074,10704,862,5.0
22075,10705,862,2.0
22076,10706,862,5.0
22077,10707,862,4.0
22078,10708,862,5.0
22079,10709,862,5.0
22080,10710,863,5.0
22081,10711,863,5.0
22082,10712,863,5.0
22083,10713,863,5.0
22084,10714,863,5.0
22085,10715,863,3.0
22086,10716,863,3.0
22087,10717,863,5.0
22088,10718,863,4.0
22089,10719,863,5.0
22090,10720,863,4.0
22091,10721,863,5.0
22092,10722,863,5.0
22093,10723,863,4.0
22094,10724,863,5.0
22095,10725,863,5.0
22096,10726,863,3.0
22097,10727,863,5.0
22098,10728,863,5.0
22099,10729,863,5.0
22100,3481,864,4.0
22101,10730,864,5.0
22102,10731,864,5.0
22103,10732,864,5.0
22104,10733,864,5.0
22105,10721,864,5.0
22106,10734,864,5.0
22107,10735,864,5.0
22108,10736,864,5.0
22109,10737,864,4.0
22110,10738,864,4.0
22111,10739,864,5.0
22112,10740,864,5.0
22113,10741,864,5.0
22114,10742,864,5.0
22115,10743,864,5.0
22116,8737,864,4.0
22117,3981,864,5.0
22118,10744,864,4.0
22119,10745,864,5.0
22120,10746,865,5.0
22121,10747,865,5.0
22122,10748,865,5.0
22123,10749,865,5.0
22124,10750,865,5.0
22125,10751,865,5.0
22126,10752,865,5.0
22127,10753,865,5.0
22128,10754,865,4.0
22129,10755,865,5.0
22130,10756,865,5.0
22131,10757,865,5.0
22132,10758,865,4.0
22133,10759,865,5.0
22134,10760,865,5.0
22135,2049,865,5.0
22136,10761,865,5.0
22137,10720,865,5.0
22138,10762,865,5.0
22139,10763,865,5.0
22140,10764,866,4.0
22141,10765,866,4.0
22142,5816,866,5.0
22143,10766,866,4.0
22144,10767,866,5.0
22145,10768,866,4.0
22146,10769,866,5.0
22147,10770,866,5.0
22148,10771,866,5.0
22149,10772,866,4.0
22150,10773,866,1.0
22151,10774,866,4.0
22152,10775,866,4.0
22153,10776,866,5.0
22154,10777,866,3.0
22155,10778,866,4.0
22156,10779,866,5.0
22157,10780,866,4.0
22158,10781,866,4.0
22159,10782,866,4.0
22160,10783,867,5.0
